sha,file,type,begin,end
dca389b067a36f0a3bf28743fceacdc144c34bcb,druid-handler/src/test/org/apache/hadoop/hive/druid/serde/TestDruidSerDe.java,CHANGE_SIGNATURE,969,980
dca389b067a36f0a3bf28743fceacdc144c34bcb,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidKafkaUtils.java,MOVE,55,117
dca389b067a36f0a3bf28743fceacdc144c34bcb,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandlerUtils.java,MOVE,673,675
dca389b067a36f0a3bf28743fceacdc144c34bcb,druid-handler/src/java/org/apache/hadoop/hive/druid/security/KerberosHttpClient.java,RENAME,64,130
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomKFilter.java,EXTRACT,694,706
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomFilter.java,EXTRACT,684,696
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomKFilter.java,EXTRACT,694,706
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomKFilter.java,RENAME,621,643
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomKFilter.java,EXTRACT,694,706
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomFilter.java,EXTRACT,684,696
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomFilter.java,EXTRACT,684,696
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomFilter.java,EXTRACT,684,696
d22fc5b24c37101284dc8b3686acbe73fa39dea9,storage-api/src/test/org/apache/hive/common/util/TestBloomKFilter.java,EXTRACT,694,706
f8b4c8698a0a7984ca15d73dcac2d6609df3cf8f,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelOptUtil.java,RENAME,934,965
f8b4c8698a0a7984ca15d73dcac2d6609df3cf8f,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,RENAME,529,593
f8b4c8698a0a7984ca15d73dcac2d6609df3cf8f,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,CHANGE_SIGNATURE,542,548
f8b4c8698a0a7984ca15d73dcac2d6609df3cf8f,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,CHANGE_SIGNATURE,536,540
f8b4c8698a0a7984ca15d73dcac2d6609df3cf8f,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelOptUtil.java,CHANGE_SIGNATURE,736,881
10f4eadd5934c4bfa575c40c98abfe6b6e148d0f,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/ContainerRunnerImpl.java,CHANGE_SIGNATURE,122,164
10f4eadd5934c4bfa575c40c98abfe6b6e148d0f,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,EXTRACT,856,865
10f4eadd5934c4bfa575c40c98abfe6b6e148d0f,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/LlapDaemonTestUtils.java,EXTRACT_MOVE,30,72
10f4eadd5934c4bfa575c40c98abfe6b6e148d0f,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTezUtils.java,MOVE,57,64
10f4eadd5934c4bfa575c40c98abfe6b6e148d0f,llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java,EXTRACT_MOVE,389,402
dc3cbf23dfed9b715a337c6a14c14c2db8c8124c,ql/src/test/org/apache/hadoop/hive/ql/TestCompileLock.java,RENAME,61,329
670e49fd5c7d9f6759d01c2d5d5b79f6ad3a0e4b,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,EXTRACT,14898,14920
83d8d4f159edee28497184047369159e2ef28b8b,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HivePointLookupOptimizerRule.java,CHANGE_SIGNATURE,372,419
83d8d4f159edee28497184047369159e2ef28b8b,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,EXTRACT,364,377
83d8d4f159edee28497184047369159e2ef28b8b,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,EXTRACT,1370,1428
83d8d4f159edee28497184047369159e2ef28b8b,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HivePointLookupOptimizerRule.java,RENAME,169,178
83d8d4f159edee28497184047369159e2ef28b8b,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HivePointLookupOptimizerRule.java,CHANGE_SIGNATURE,188,191
4b40f7d2b35df26af773ec138fdf521231792cdf,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/Serializer.java,CHANGE_SIGNATURE,339,366
4b40f7d2b35df26af773ec138fdf521231792cdf,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/ArrowWrapperWritable.java,CHANGE_SIGNATURE,39,43
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1058,1061
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1135,1139
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2878,2883
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11985,12004
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1203,1207
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3553,3564
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestHive.java,EXTRACT,91,105
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1557,1557
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1095,1098
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3572,3573
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3551,3552
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1552,1552
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1124,1127
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,EXTRACT,11803,11809
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2501,2506
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1107,1110
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1566,1567
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1117,1122
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11756,11770
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1100,1104
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11811,11832
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3416,3423
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3425,3431
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3590,3592
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12310,12330
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11924,11973
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12092,12107
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3545,3546
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2434,2438
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11866,11922
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1063,1069
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2464,2468
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12633,12650
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1071,1074
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2482,2486
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2508,2512
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1569,1570
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3526,3534
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,EXTRACT,11803,11809
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1082,1084
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1588,1590
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,EXTRACT,11803,11809
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1547,1550
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12332,12361
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3569,3570
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1592,1593
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1111,1115
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3490,3498
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1154,1159
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2420,2427
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3581,3582
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3548,3549
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1112,1115
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3442,3456
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1545,1545
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1159,1163
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2862,2876
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11772,11775
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2409,2413
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1053,1056
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1093,1096
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1177,1181
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3558,3558
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2910,2918
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3554,3556
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2836,2843
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1073,1080
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12613,12631
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1138,1141
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12505,12535
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1116,1119
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1076,1080
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1153,1157
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1117,1121
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11777,11801
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1129,1133
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,CHANGE_SIGNATURE,1196,1201
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1087,1091
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12006,12020
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,CHANGE_SIGNATURE,2440,2443
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1062,1066
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1082,1085
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12191,12209
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2853,2860
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2920,2927
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,CHANGE_SIGNATURE,3560,3561
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2973,2984
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,CHANGE_SIGNATURE,1132,1136
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1068,1071
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3465,3472
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,12211,12236
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,CHANGE_SIGNATURE,1578,1579
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,CHANGE_SIGNATURE,1161,1165
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,CHANGE_SIGNATURE,2845,2851
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,CHANGE_SIGNATURE,11834,11864
5258c67e9558bd2d98e4887d3dd8e3eb8aa5d763,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,CHANGE_SIGNATURE,3433,3440
